No,region,store,dates,order_items,순살여부,,전처리,전처리_결과_1,전처리_결과_2,전처리_결과_3,전처리_결과_4,전처리_결과_5,전처리_결과_6
3350,BBQ치킨,망원점,2019년 03월 25일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3351,BBQ치킨,망원점,2019년 03월 25일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3352,BBQ치킨,망원점,2019년 03월 25일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3353,BBQ치킨,망원점,2019년 03월 24일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3354,BBQ치킨,망원점,2019년 03월 24일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3355,BBQ치킨,망원점,2019년 03월 24일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3356,BBQ치킨,망원점,2019년 03월 24일,"황금올리브속안심/1,치킨무 추가/2",순살아님,,,황금올리브속안심,,,,,
3357,BBQ치킨,망원점,2019년 03월 24일,"황금올리브치킨/1,양념소스 추가/1,코카-콜라 500ml/1",순살아님,,,황금올리브치킨,,콜라,,,
3358,BBQ치킨,망원점,2019년 03월 24일,빠리치킨（한마리）/1,순살아님,,,빠리치킨,,,,,
3359,BBQ치킨,망원점,2019년 03월 24일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3360,BBQ치킨,망원점,2019년 03월 24일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3361,BBQ치킨,망원점,2019년 03월 24일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
3362,BBQ치킨,망원점,2019년 03월 24일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3363,BBQ치킨,망원점,2019년 03월 23일,"황금올리브속안심/1,오리지날포테이토/1",순살아님,,,황금올리브속안심,오리지날포테이토,,,,
3364,BBQ치킨,망원점,2019년 03월 23일,"황금올리브치킨/1,콜라 1.25L/1",순살아님,,,황금올리브치킨,콜라,,,,
3366,BBQ치킨,망원점,2019년 03월 23일,써프라이드＋오리지널포테이토＋콜라1.25/1,순살아님,,,써프라이드,오리지널포테이토,콜라,,,
3367,BBQ치킨,망원점,2019년 03월 23일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3368,BBQ치킨,망원점,2019년 03월 22일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3370,BBQ치킨,망원점,2019년 03월 22일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3371,BBQ치킨,망원점,2019년 03월 22일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3372,BBQ치킨,망원점,2019년 03월 22일,"황금올리브닭다리（반반）/1,코카-콜라 1.25L/1",순살아님,,,황금올리브닭다리 ( 콤보 ),콜라,,,,
3373,BBQ치킨,망원점,2019년 03월 22일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
3374,BBQ치킨,망원점,2019년 03월 22일,"황금올리브속안심/1,순살크래커 소스추가/1,양념소스 추가/1",순살,,,황금올리브속안심,추가,,,,
3375,BBQ치킨,망원점,2019년 03월 22일,허니갈릭스（윙）/1,순살아님,,,허니갈릭스（윙）,,,,,
3376,BBQ치킨,망원점,2019년 03월 22일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3377,BBQ치킨,망원점,2019년 03월 22일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
3378,BBQ치킨,망원점,2019년 03월 22일,"황금올리브치킨/1,치킨무 추가/1",순살아님,,,황금올리브치킨,,,,,
3379,BBQ치킨,망원점,2019년 03월 22일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
3380,BBQ치킨,망원점,2019년 03월 22일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3381,BBQ치킨,망원점,2019년 03월 21일,"황금올리브치킨/1,오리지날포테이토/1",순살아님,,,황금올리브치킨,오리지날포테이토,,,,
3382,BBQ치킨,망원점,2019년 03월 21일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3383,BBQ치킨,망원점,2019년 03월 21일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3385,BBQ치킨,망원점,2019년 03월 20일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3386,BBQ치킨,망원점,2019년 03월 20일,"황금올리브치킨/1,시크릿양념치킨/1,맥주 1,000CC/1",순살아님,,,황금올리브치킨,시크릿양념치킨,맥주 ,,,
3387,BBQ치킨,망원점,2019년 03월 20일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3388,BBQ치킨,망원점,2019년 03월 20일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3389,BBQ치킨,망원점,2019년 03월 20일,자메이카＋올치팝（컵）/1,순살아님,,,자메이카,올치팝（컵）,,,,
3390,BBQ치킨,망원점,2019년 03월 20일,"마라핫치킨（순살） L/1,허니포테이토/1",순살,,,마라핫치킨,허니포테이토,,,,
3391,BBQ치킨,망원점,2019년 03월 20일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3392,BBQ치킨,망원점,2019년 03월 20일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3393,BBQ치킨,망원점,2019년 03월 19일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3394,BBQ치킨,망원점,2019년 03월 19일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3395,BBQ치킨,망원점,2019년 03월 19일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
3396,BBQ치킨,망원점,2019년 03월 19일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3397,BBQ치킨,망원점,2019년 03월 19일,왕갈비당고세트（대）/1,순살아님,,,왕갈비당고세트（대）,,,,,
3398,BBQ치킨,망원점,2019년 03월 19일,황금올리브반반＋코카-콜라 1.25L/1,순살아님,,,황금올리브반반,콜라,,,,
3399,BBQ치킨,망원점,2019년 03월 19일,"황금올리브닭다리/1,콜라 1.25L/1",순살아님,,,황금올리브닭다리,콜라,,,,
3400,BBQ치킨,망원점,2019년 03월 19일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3401,BBQ치킨,망원점,2019년 03월 19일,황금올리브반반＋크림치즈볼/1,순살아님,,,황금올리브반반,크림치즈볼,,,,
3402,BBQ치킨,망원점,2019년 03월 19일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3403,BBQ치킨,망원점,2019년 03월 19일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3404,BBQ치킨,망원점,2019년 03월 18일,황금올리브반반＋크림치즈볼/1,순살아님,,,황금올리브반반,크림치즈볼,,,,
3405,BBQ치킨,망원점,2019년 03월 18일,치즐링/1,순살아님,,,치즐링,,,,,
3406,BBQ치킨,망원점,2019년 03월 18일,"황금올리브치킨＋크림치즈볼/1,bbq크림치즈볼/1",순살아님,,,황금올리브치킨,크림치즈볼,,,,
3407,BBQ치킨,망원점,2019년 03월 18일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3409,BBQ치킨,망원점,2019년 03월 18일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3410,BBQ치킨,망원점,2019년 03월 18일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3411,BBQ치킨,망원점,2019년 03월 18일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3412,BBQ치킨,망원점,2019년 03월 18일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3413,BBQ치킨,망원점,2019년 03월 18일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3414,BBQ치킨,망원점,2019년 03월 17일,bbq크림치즈볼/1,순살아님,,,크림치즈볼,,,,,
3416,BBQ치킨,망원점,2019년 03월 17일,황금올리브치킨＋오리지날포테이토/1,순살아님,,,황금올리브치킨,오리지날포테이토,,,,
3417,BBQ치킨,망원점,2019년 03월 17일,"순살바삭칸/1,양념소스 추가/1,콜라 1.25L/1",순살,,,바삭칸,,콜라 ,,,
3419,BBQ치킨,망원점,2019년 03월 17일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3420,BBQ치킨,망원점,2019년 03월 17일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3421,BBQ치킨,망원점,2019년 03월 17일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3422,BBQ치킨,망원점,2019년 03월 17일,"황금올리브치킨＋크림치즈볼/1,코카-콜라 1.25L/1",순살아님,,,황금올리브치킨,콜라,크림치즈볼,,,
3423,BBQ치킨,망원점,2019년 03월 17일,소이갈릭스（한마리）/1,순살아님,,,소이갈릭스,,,,,
3424,BBQ치킨,망원점,2019년 03월 16일,치킨무 추가/1,순살아님,,,치킨무 추가,,,,,
3425,BBQ치킨,망원점,2019년 03월 16일,"황금올리브반반＋크림치즈볼/1,코카-콜라 1.25L/1",순살아님,,,황금올리브반반,콜라,크림치즈볼,,,
3426,BBQ치킨,망원점,2019년 03월 16일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3427,BBQ치킨,망원점,2019년 03월 16일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3429,BBQ치킨,망원점,2019년 03월 16일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3430,BBQ치킨,망원점,2019년 03월 16일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3431,BBQ치킨,망원점,2019년 03월 16일,허니갈릭스（윙）/1,순살아님,,,허니갈릭스（윙）,,,,,
3433,BBQ치킨,망원점,2019년 03월 16일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3434,BBQ치킨,망원점,2019년 03월 16일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3435,BBQ치킨,망원점,2019년 03월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3436,BBQ치킨,망원점,2019년 03월 15일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3437,BBQ치킨,망원점,2019년 03월 15일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3438,BBQ치킨,망원점,2019년 03월 15일,"황금올리브치킨/1,양념소스 추가/1",순살아님,,,황금올리브치킨,,,,,
3439,BBQ치킨,망원점,2019년 03월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3443,BBQ치킨,망원점,2019년 03월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3444,BBQ치킨,망원점,2019년 03월 15일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3445,BBQ치킨,망원점,2019년 03월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3446,BBQ치킨,망원점,2019년 03월 14일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3447,BBQ치킨,망원점,2019년 03월 14일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3448,BBQ치킨,망원점,2019년 03월 14일,"황금올리브치킨/1,시크릿양념치킨/1,맥주 1,000CC/1",순살아님,,,황금올리브치킨,시크릿양념치킨,맥주 ,,,
3449,BBQ치킨,망원점,2019년 03월 14일,"황금올리브치킨/1,코카-콜라 500ml/1",순살아님,,,황금올리브치킨,콜라,,,,
3450,BBQ치킨,망원점,2019년 03월 14일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3451,BBQ치킨,망원점,2019년 03월 14일,코카-콜라 1.25L/1,순살아님,,,콜라,,,,,
3452,BBQ치킨,망원점,2019년 03월 14일,소이갈릭스（한마리）/1,순살아님,,,소이갈릭스,,,,,
3454,BBQ치킨,망원점,2019년 03월 14일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
3455,BBQ치킨,망원점,2019년 03월 14일,"황금올리브치킨/1,코카-콜라 1.25L/1",순살아님,,,황금올리브치킨,콜라,,,,
3456,BBQ치킨,망원점,2019년 03월 14일,"황금올리브닭다리（반반）/1,bbq크림치즈볼/1,콜라 1.25L/1",순살아님,,,황금올리브닭다리반반,크림치즈볼,콜라 ,,,
3457,BBQ치킨,망원점,2019년 03월 14일,치즐링/1,순살아님,,,치즐링,,,,,
3458,BBQ치킨,망원점,2019년 03월 14일,매달구/1,순살아님,,,매달구,,,,,
3459,BBQ치킨,망원점,2019년 03월 13일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
3460,BBQ치킨,망원점,2019년 03월 13일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
3461,BBQ치킨,망원점,2019년 03월 13일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3462,BBQ치킨,망원점,2019년 03월 13일,"시크릿양념치킨/1,쉐킷쉐킷 치즈맛/1",순살아님,,,시크릿양념치킨,쉐킷쉐킷 치즈맛,,,,
3463,BBQ치킨,망원점,2019년 03월 12일,"황금올리브치킨/1,콜라500ml/1",순살아님,,,황금올리브치킨,콜라,,,,
3464,BBQ치킨,망원점,2019년 03월 12일,치즐링/1,순살아님,,,치즐링,,,,,
3465,BBQ치킨,망원점,2019년 03월 12일,"황금올리브치킨/1,볼케이노핫소스_한팩/1",순살아님,,,황금올리브치킨,,,,,
3466,BBQ치킨,망원점,2019년 03월 12일,허니갈릭스（윙）/1,순살아님,,,허니갈릭스（윙）,,,,,
3467,BBQ치킨,망원점,2019년 03월 12일,황금올리브핫윙/1,순살아님,,,황금올리브핫윙,,,,,
3468,BBQ치킨,망원점,2019년 03월 11일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3470,BBQ치킨,망원점,2019년 03월 11일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3473,BBQ치킨,망원점,2019년 03월 11일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3474,BBQ치킨,망원점,2019년 03월 11일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
3475,BBQ치킨,망원점,2019년 03월 09일,"황금올리브치킨/1,시크릿양념치킨/1",순살아님,,,황금올리브치킨,시크릿양념치킨,,,,
3476,BBQ치킨,망원점,2019년 03월 09일,허니갈릭스（윙）/1,순살아님,,,허니갈릭스（윙）,,,,,
3477,BBQ치킨,망원점,2019년 03월 09일,스모크치킨/1,순살아님,,,스모크치킨,,,,,
3478,BBQ치킨,망원점,2019년 03월 09일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3479,BBQ치킨,망원점,2019년 03월 09일,"황금올리브（반반）/1,올치팝（컵）/1",순살아님,,,황금올리브 ( 콤보 ),올치팝컵,,,,
3480,BBQ치킨,망원점,2019년 03월 09일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3481,BBQ치킨,망원점,2019년 03월 08일,"황금올리브속안심/1,맥주 1,000CC/1",순살아님,,,황금올리브속안심,맥주 ,,,,
3482,BBQ치킨,망원점,2019년 03월 08일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3483,BBQ치킨,망원점,2019년 03월 07일,"황금올리브속안심/1,오리지날포테이토/1,순살크래커 소스추가/1",순살,,,황금올리브속안심,오리지날포테이토,,,,
3484,BBQ치킨,망원점,2019년 03월 07일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
3485,BBQ치킨,망원점,2019년 03월 07일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3486,BBQ치킨,망원점,2019년 03월 06일,황금올리브치킨/2,순살아님,,,황금올리브치킨,,,,,
3487,BBQ치킨,망원점,2019년 03월 05일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3488,BBQ치킨,망원점,2019년 03월 05일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3489,BBQ치킨,망원점,2019년 03월 04일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3490,BBQ치킨,망원점,2019년 03월 04일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3491,BBQ치킨,망원점,2019년 03월 04일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
3492,BBQ치킨,망원점,2019년 03월 04일,"황금올리브반반＋크림치즈볼/1,콜라 1.25L/1",순살아님,,,황금올리브반반,콜라,크림치즈볼,,,
3493,BBQ치킨,망원점,2019년 03월 03일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3494,BBQ치킨,망원점,2019년 03월 03일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3495,BBQ치킨,망원점,2019년 03월 03일,황올 왕새우 세트/1,순살아님,,,황올 왕새우 세트,,,,,
3496,BBQ치킨,망원점,2019년 03월 03일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3497,BBQ치킨,망원점,2019년 03월 03일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3498,BBQ치킨,망원점,2019년 03월 03일,자메이카＋오리지널포테이토＋콜라1.25/1,순살아님,,,자메이카,오리지날포테이토,콜라,,,
3499,BBQ치킨,망원점,2019년 03월 02일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3500,BBQ치킨,망원점,2019년 03월 02일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3501,BBQ치킨,망원점,2019년 03월 02일,"황금올리브치킨＋오리지날포테이토/1,황금올리브속안심/1",순살아님,,,황금올리브치킨,황금올리브속안심,오리지날포테이토,,,
3502,BBQ치킨,망원점,2019년 03월 02일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
3503,BBQ치킨,망원점,2019년 03월 02일,시크릿양념치킨/1,순살아님,,,시크릿양념치킨,,,,,
3504,BBQ치킨,망원점,2019년 03월 02일,"황금올리브닭다리（반반）/1,코카-콜라 1.25L/1",순살아님,,,황금올리브닭다리 ( 콤보 ),콜라,,,,
3505,BBQ치킨,망원점,2019년 03월 02일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
3506,BBQ치킨,망원점,2019년 03월 02일,"황금올리브치킨/1,비비소스 추가/1",순살아님,,,황금올리브치킨,,,,,
3507,BBQ치킨,망원점,2019년 03월 02일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
3508,BBQ치킨,망원점,2019년 03월 01일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
3509,BBQ치킨,망원점,2019년 03월 01일,"황금올리브치킨/1,양념소스 추가/1",순살아님,,,황금올리브치킨,,,,,
